_id,comment_user_id,content,created_at,img_name,img_url,like_num,location,mblog_id,reply_comment_id,root_comment_id
4907833416486465,2415067035,从第一个看到最后 终于看到我的母校 那个时候还叫西北轻工业学院 原来99年录取线已经要550了,2023-06-01,,,0,来自四川,4907216932964979,,
4907832711580900,7554284217,这一年我上高中，之后上的河海大学[允悲],2023-06-01,,,0,来自辽宁,4907216932964979,,
4907832627169852,5226720609,长得略略着急了些些[允悲],2023-06-01,,,0,来自河北,4907216932964979,,
4907832154263765,1919431610,真不知道有些学校是没落了还是有些学校那时候没那么强[允悲],2023-06-01,,,0,来自北京,4907216932964979,,
4907827530826969,6140314685,果然南邮叫小清华不是盖的[悲伤],2023-06-01,,,0,来自重庆,4907216932964979,,
4907823399700195,6054674124,那时候教育资源也差，苦读的天花板就是这样的分数，不像现在都很卷,2023-06-01,,,0,来自四川,4907216932964979,,
4907821705466415,3214698757,我上一年级了[摊手],2023-06-01,,,0,来自安徽,4907216932964979,,
4907821113805534,5981992227,我弱弱的说一句，99刚出生,2023-06-01,,,0,来自青海,4907216932964979,,
4907819524162807,7739283204,那时候东北石油和哈尔滨工业分数差不多[裂开],2023-06-01,,,0,来自安徽,4907216932964979,,
4907819067246476,2512186881,感慨一下我河海,2023-06-01,,,0,来自浙江,4907216932964979,,
4907818190635857,1878624187,北京的985也太低了吧，南京那几个大学怎么那么高[二哈][二哈][二哈],2023-06-01,,,0,来自北京,4907216932964979,,
4907815099438921,5778370638,这是我啊！！,2023-06-01,,,0,来自四川,4907216932964979,,
4907813745462301,1819958532,那时候河海大学就有常州分校了么！,2023-06-01,,,0,来自江苏,4907216932964979,,
4907812050963936,1879819732,考卷试题难度比较大的一年,2023-06-01,,,0,来自重庆,4907216932964979,,
4907811324300277,2427854940,那年我大三，当时没觉得大学难考感觉也没怎么拼。现在孩子高二感觉考个大学要裂开了[裂开],2023-06-01,,,0,来自山东,4907216932964979,,
4907810640890810,6236997014,唉😔一声叹息，农村没听过啥大学，瞎报的。都是分数没出来填志愿，估分少估了3/40分，一踏忽悠[泪],2023-06-01,,,0,来自湖北,4907216932964979,,
4907806429285162,6819480963,[允悲]我只知道那时候的数学很难,2023-06-01,,,0,来自湖南,4907216932964979,,
4907803707444946,3324482140,感慨啥？,2023-06-01,,,0,来自甘肃,4907216932964979,,
4907800674962057,6378147503,我为啥是99年出生而不是99年高考啊，这些学校我都能上，如果我的省份也是这个分数线的话,2023-06-01,,,0,来自河北,4907216932964979,,
4907800638260250,1313918504,那时候学校分层没有那么明显是么？,2023-06-01,,,0,来自河北,4907216932964979,,
4907800444010870,1525843952,02年高考，山东二批本科580+,2023-06-01,,,0,来自山东,4907216932964979,,
4907798867478942,1931879744,我天，我辽工大分这么高,2023-06-01,,,0,来自北京,4907216932964979,,
4907794266066875,1423531862,我还记得云大当时的录取线489。西南师范大学499,2023-06-01,,,0,来自云南,4907216932964979,,
4907793880976135,7246125355,西电压线[允悲][允悲],2023-06-01,,,0,来自江苏,4907216932964979,,
4907790512949705,5590881204,我沈农[打call][打call][打call],2023-06-01,,,0,来自吉林,4907216932964979,,
4907789929153260,6010688213,时间过得真快,2023-06-01,,,0,来自广东,4907216932964979,,
4907785492105402,5740500550,@不务正业的大lulu 看看母校辉煌时期,2023-06-01,,,0,来自四川,4907216932964979,,
4907784245873032,5501134700,医科院校普遍分数好高啊,2023-06-01,,,0,来自河南,4907216932964979,,
4907783830375672,7295068475,不要说分数低。那年代总分低，我考的那年，文科六门，只有语数是120满分，其他满分是100。,2023-06-01,,,0,来自福建,4907216932964979,,
4907782798839899,7222203287,@拾叁的眼神不大好使 左下角，海带又赢[赞],2023-06-01,,,0,来自山东,4907216932964979,,
4907781319034907,7809013769,@dREAMiNG-Of-YOU- @千秋楽qwert,2023-06-01,,,0,来自河北,4907216932964979,,
4907779779461473,5124848750,这分数可真是挺低的，当年全国一张卷，这在某些省，连本科线都不到,2023-06-01,,,0,来自天津,4907216932964979,,
4907777447694330,6485618662,应该是我邻居哥高考那一年 先估分报志愿 怕报清华北大滑档 就报了西安交大 不过后来他去清华读研了[二哈] 真的牛啊,2023-06-01,,,0,来自河南,4907216932964979,,
4907776784993067,2301942152,气死了我的南理工，去个锤子的南师,2023-06-01,,,0,来自江苏,4907216932964979,,
4907775513337446,5528625775,河南...都是泪,2023-06-01,,,0,来自河南,4907216932964979,,
4907773190738405,7641660990,白求恩医科大学是哪个啊,2023-06-01,,,0,来自山东,4907216932964979,,
4907772200358433,1746419954,西交很强,2023-06-01,,,0,来自广东,4907216932964979,,
4907771273415118,5775871097,河南97级，估分报志愿，分数出来555分，刚挂线，录了个大中专[泪][泪][泪],2023-06-01,,,0,来自河南,4907216932964979,,
4907770401262210,2095201047,看懂的都是人才,2023-06-01,,,0,来自山东,4907216932964979,,
4907770056282254,1581242194,南医高于清华,2023-06-01,,,0,来自江苏,4907216932964979,,
4907769632921434,1971691604,开学高三，虽然我没上过高中[二哈],2023-06-01,,,0,来自云南,4907216932964979,,
4907767394206090,6594088559,同年，不记得是不是全国统一卷了，先考、后估分、再报名，那年数学好难，很多同学志愿都报低了，不过清华、北大、浙大，才560、580多，离谱啊，我记得当初没有630都不敢报,2023-06-01,,,0,来自辽宁,4907216932964979,,
4907766156887475,3199417852,@梳碧湖畔打鱼郎,2023-06-01,,,0,来自山西,4907216932964979,,
4907763392318842,3776380004,对于志愿的不普及大众 很多人没有准确 报考 不然会有很多 人才吧。。。,2023-06-01,,,0,来自上海,4907216932964979,,
4907763173690798,7320591298,如果沒有去中专，这年也是我高考，遗憾,2023-06-01,,,0,来自江西,4907216932964979,,
4907761764663862,1785367664,西交竟然比清北还高？？？,2023-06-01,,,0,来自中国香港,4907216932964979,,
4907878760841474,5637971671,我也看到啦,2023-06-01,,,0,,4907216932964979,4907860029084995,4907860029084995
4907759126712232,1237668361,现在把5开头换成6开头就对了,2023-06-01,,,0,来自吉林,4907216932964979,,
4907758337655228,6078109887,叔叔阿姨好多啊[允悲][允悲],2023-06-01,,,0,来自广东,4907216932964979,,
4907758162544847,6028830345,天津大学的理科分数好高啊,2023-06-01,,,0,来自山东,4907216932964979,,
4907757355928997,6179742697,我刚出生[doge][doge],2023-06-01,,,0,来自吉林,4907216932964979,,
4907755405838123,7465758735,当年我们还只是财经大学[哈哈],2023-06-01,,,0,来自浙江,4907216932964979,,
4907754475230624,1824225672,看到这个我想哭,2023-06-01,,,0,来自广东,4907216932964979,,
4907752302842712,7691146449,那会我在读一年级[doge],2023-06-01,,,0,来自江苏,4907216932964979,,
4907745095976441,6869289993,那时候东华还是中国纺织大学呢[哇],2023-06-01,,,0,来自上海,4907216932964979,,
4907744341003246,5661669169,大家的评论都体现了雪峰老师的重要性,2023-06-01,,,0,来自河北,4907216932964979,,
4907742379116321,1648514060,烟台大学那么牛啊,2023-06-01,,,0,来自吉林,4907216932964979,,
4907740209874455,7568643120,山东医科大远超清华北大,2023-06-01,,,0,来自湖北,4907216932964979,,
4907736884055780,6337806703,我是这一年出生的[允悲],2023-06-01,,,0,来自湖北,4907216932964979,,
4907735403987818,3524275982,@M-ud nb[收到],2023-06-01,,,0,来自陕西,4907216932964979,,
4907734217262645,5349545822,[允悲],2023-06-01,,,0,来自广东,4907216932964979,,
4907732350273296,3284082861,东北石油大学的分数线直逼985,2023-06-01,,,0,来自黑龙江,4907216932964979,,
4907726595687517,6574293798,就是我们那年，立马存图。,2023-06-01,,,0,来自四川,4907216932964979,,
4907726130120411,2755391781,没空,2023-06-01,,,0,来自福建,4907216932964979,,
4907725475022757,2819182030,90年的大学生才是真的大学生,2023-06-01,,,0,来自湖北,4907216932964979,,
4907719142409852,3240088617,我擦，当时的石家庄铁道跟哈工大同一水平啊！,2023-06-01,,,0,来自河北,4907216932964979,,
4907717996577252,5022540136,1,2023-06-01,,,0,来自湖南,4907216932964979,,
4907715236725109,6437316744,华东政法分好高啊,2023-06-01,,,0,来自上海,4907216932964979,,
4907714658175606,6124097070,96年高考路过,2023-06-01,,,0,来自湖南,4907216932964979,,
4907713526497854,1411616682,清华565是认真的吗,2023-06-01,,,0,来自江苏,4907216932964979,,
4907711164318456,7368726838,我那一届,2023-06-01,,,0,来自青海,4907216932964979,,
4907706231554832,5795437784,[打call],2023-06-01,,,0,来自山东,4907216932964979,,
4907702567043385,1557785341,那是总分和现在也,2023-06-01,,,0,来自福建,4907216932964979,,
4907683544564393,5089395513,[偷笑][偷笑][偷笑]那一年我考得不怎么样，挂上车尾,2023-06-01,,,0,来自上海,4907216932964979,,
4907670895329364,5404073514,66,2023-06-01,,,0,来自辽宁,4907216932964979,,
4907669053244200,7411801904,对，那时候中考高考都得买报纸,2023-06-01,,,0,来自陕西,4907216932964979,,
4907656375173479,6045293670,家人们，鲁迅可以弃医从文，但是我们不能弃文从医[doge]，因为医学院不收文科生[doge],2023-06-01,,,0,来自江苏,4907216932964979,,
4907631703490713,3545801697,nashi那时候才7岁。,2023-06-01,,,0,来自广西,4907216932964979,,
4907620580725248,7347702461,本人99年河南高考，570，河南农业大学，二本。,2023-06-01,,,0,来自河南,4907216932964979,,
4907619954984247,2627683204,看了一眼自己学校的录取分数线，默默感叹：嗯，祖上富过[doge][doge],2023-06-01,,,1,来自陕西,4907216932964979,,
4907619796387653,1069799614,我2000年上北理，580,2023-06-01,,,0,来自甘肃,4907216932964979,,
4907613185378750,6115969329,理科一直这么卷？,2023-06-01,,,0,来自贵州,4907216932964979,,
4907611519981387,1856662930,清华北大理科这样,2023-06-01,,,0,来自四川,4907216932964979,,
4907610660934023,3388631360,我是后面一届,2023-06-01,,,0,来自江苏,4907216932964979,,
4907609818142790,7448421272,我摆交居然还有这么辉煌的时候，小压北理！,2023-06-01,,,0,来自北京,4907216932964979,,
4907607142171937,2782800901,79年入学的飘过,2023-05-31,,,0,来自上海,4907216932964979,,
4907606663759276,7752147551,没有人关注到石家庄铁道大学吗,2023-05-31,,,0,来自河北,4907216932964979,,
4907605628028814,1235346651,99年高考，四川考生路过,2023-05-31,,,0,来自江苏,4907216932964979,,
4907605514518742,1803447601,当年的湘大啊,2023-05-31,,,0,来自福建,4907216932964979,,
4907605446630783,7490458806,铁皮没落了,2023-05-31,,,0,来自河北,4907216932964979,,
4907773369781867,5345973022,差点就考住了,2023-06-01,,,0,,4907216932964979,4907766156887475,4907766156887475
4907604771341951,1763928941,我684，去了河南大学。[心],2023-05-31,,,0,来自浙江,4907216932964979,,
4907602771449450,5895529871,前几天在老家还找到一张电视报，96年的，在一本钓鱼杂志里夹着,2023-05-31,,,0,来自河南,4907216932964979,,
4907602708008834,1799405013,我高考那一年，怀念青春…,2023-05-31,,,0,来自宁夏,4907216932964979,,
4907600682684857,6002796395,就我们那一年的[good][good][good],2023-05-31,,,0,来自江苏,4907216932964979,,
4907600120124907,6171814910,我的辽工大！548，现在458了[泪],2023-05-31,,,0,来自中国,4907216932964979,,
4907599977776025,6718238974,[允悲],2023-05-31,,,0,来自山东,4907216932964979,,
4907598565084576,2690513921,我就是那年高考,2023-05-31,,,0,来自北京,4907216932964979,,
4907596379588569,5022947240,想当年的我贝壳,2023-05-31,,,0,来自山东,4907216932964979,,
4907595468643015,1428822035,哇，是我高考那年的，有意思,2023-05-31,,,0,来自江苏,4907216932964979,,
4907594386507906,5534912657,我鼠大当年的分好低啊[doge],2023-05-31,,,0,来自江苏,4907216932964979,,
4907594081110061,7291893305,张老师老的报纸省图书馆网站都有，存档应该,2023-05-31,,,1,来自浙江,4907216932964979,,
4907592620705710,6571725748,1999年参加高考对比就是1996年参加中考的那批人。中考考高中就已经是千军万马过独木桥了，本人就是那时中考没考上高中，考了个电力学校，三年后毕业，老天有眼赶上国家计划经济最后一批学生包分配，进入中国华能集团工作至今。,2023-05-31,,,0,来自山东,4907216932964979,,
4907592025113507,2636519703,那一年这张纸上所有学校都能去可是就是去不了[允悲],2023-05-31,,,0,来自北京,4907216932964979,,
4907591794167296,2624337765,第一年扩招，北大爆冷,2023-05-31,,,0,来自江苏,4907216932964979,,
4907590432328225,1931110940,河北重点线546 北京科技大学,2023-05-31,,,0,来自北京,4907216932964979,,
4907589203397324,1729898565,哇塞，原来我厦大上学时的舍长当年估计报清华就能上了。她真的很聪明。,2023-05-31,,,0,来自海南,4907216932964979,,
4907586727710741,3257929615,看到了母校[苦涩][苦涩][苦涩]想它[苦涩],2023-05-31,,,0,来自河北,4907216932964979,,
4907586593228020,1959583511,507,2023-05-31,,,0,来自河北,4907216932964979,,
4907586405013388,1316355427,我也是那一年高考，自己估分低了20分，志愿也没报好[苦涩][苦涩],2023-05-31,,,0,来自山东,4907216932964979,,
4907585741791914,5766371765,我们那年分数线也差不多这个样，510多都只能报考本三，专科都要四百多[允悲],2023-05-31,,,0,来自福建,4907216932964979,,
4907585134921207,2289115514,清华北大还比华东几高校低？不会搞笑吧？[doge],2023-05-31,,,0,来自广东,4907216932964979,,
4907584186484634,1071016925,98年高考的默默飘过[允悲],2023-05-31,,,0,来自广东,4907216932964979,,
4907582605237411,7018231140,看到了我的本科学校[允悲],2023-05-31,,,0,来自上海,4907216932964979,,
4907581104198727,7817799556,母校某老八校分数线吊打一众985[doge],2023-05-31,,,1,来自湖南,4907216932964979,,
4907580096512411,2663698643,扩招的第一年，满满的回忆杀，当年的考试情形依然历历在目。[哈哈][哈哈][哈哈],2023-05-31,,,0,来自吉林,4907216932964979,,
4907577479535034,6157614177,没有出生[苦涩],2023-05-31,,,0,来自云南,4907216932964979,,
4907576813162415,2129876403,那年大庆石油学院分数这么高呢,2023-05-31,,,1,来自黑龙江,4907216932964979,,
4907576661119866,3914445468,看到了我的母校[笑cry],2023-05-31,,,0,来自山东,4907216932964979,,
4907576447732416,3352495574,南昌大学 江西财经大学没落了,2023-05-31,,,0,来自北京,4907216932964979,,
4907576016506634,1952629792,无锡轻工还没有改名[允悲],2023-05-31,,,0,来自江苏,4907216932964979,,
4907575621717584,6554293396,[衰],2023-05-31,,,0,来自河南,4907216932964979,,
4907574207973013,2681377423,我94年高考[可怜],2023-05-31,,,0,来自山东,4907216932964979,,
4907573713836249,7494048262,法大第一诶,2023-05-31,,,0,来自湖南,4907216932964979,,
4907572119211396,5780571249,那年数学考试很难，最后三道大题得分的人很少[允悲]。。。,2023-05-31,,,0,来自安徽,4907216932964979,,
4907571993645486,1780566994,这时候正常[doge],2023-05-31,,,0,来自江苏,4907216932964979,,
4907570056403840,1600002411,证据支撑@没有人比我更懂杭之冯玥,2023-05-31,,,0,来自福建,4907216932964979,,
4907569963076740,5888810827,貌似没见一个河南的,2023-05-31,,,0,来自河南,4907216932964979,,
4907568587344827,2005354143,我05年高考文科600+，西南财经大学,2023-05-31,,,0,来自四川,4907216932964979,,
4907568545930177,1367243764,扬子晚报[允悲],2023-05-31,,,0,来自上海,4907216932964979,,
4907567433650701,5230787252,想当年 你的名字要能在上面出现 能光耀祖宗三代[开学季][开学季][开学季],2023-05-31,,,0,来自福建,4907216932964979,,
4907566171685593,7210679182,烟台大学当时这么厉害,2023-05-31,,,0,来自山东,4907216932964979,,
4907565366905063,3977339226,唉～我爸那会儿还是哈建大呢，现在快没人知道了,2023-05-31,,,1,来自澳大利亚,4907216932964979,,
4907564787044027,1725445754,北航分那么高？比清北高那么多，沈阳农大这分数线吓人啊,2023-05-31,,,0,来自辽宁,4907216932964979,,
4907564569462258,1765003784,雪峰啊雪峰，你太寂寞了,2023-05-31,,,0,来自广东,4907216932964979,,
4907564552427821,6290268475,088370,2023-05-31,,,0,来自河北,4907216932964979,,
4907791913323451,5999415951,,2023-06-01,,,0,,4907216932964979,4907781319034907,4907781319034907
4907781763631583,5501319878,,2023-06-01,,,0,,4907216932964979,4907781319034907,4907781319034907
4907563411839921,1143010593,加油加油,2023-05-31,,,0,来自江西,4907216932964979,,
4907562027195185,3251840384,1999年是我第三次参加高考，也是山东实行标准分的第四年（好像是），我考了586，本来考不上本科的，结果填报志愿时忽然说要扩招，本科线往下降50分填报志愿，我正好超过了两分，填了曲师大中文，居然录取了。然后大家就都知道了，越扩越多，万人大学纷纷出炉……,2023-05-31,,,1,来自山东,4907216932964979,,
4907561998882900,1984639885,1999年，正是我考上大学的那一年。估分少估20分，但仍然上了211一本，当时热门的专业。 感谢自己曾经在关键时候的拼搏，以及后来20几年的认真生活，总算没有辜负青春年华。,2023-05-31,,,0,来自北京,4907216932964979,,
4907561867810617,1904218810,那时志愿是开盲盒，先填写志愿然后考试，而且没有平行志愿[打call],2023-05-31,,,0,来自江苏,4907216932964979,,
4907561369732877,5493131588,说真的那一代人真的赶上好时候了,2023-05-31,,,0,来自山西,4907216932964979,,
4907560157321351,5660146197,还没出生[笑cry],2023-05-31,,,0,来自广东,4907216932964979,,
4907559540496066,5696146637,我当年考了542，全省前百[允悲],2023-05-31,,,0,来自俄罗斯,4907216932964979,,
4907558864952258,3524706647,竟然能看到我学校,2023-05-31,,,0,来自辽宁,4907216932964979,,
4907557284220095,1925012080,我晕，放到那时候，我根本考不上我的学校啊,2023-05-31,,,0,来自重庆,4907216932964979,,
4907555865762889,1272416204,我高考那年的报纸，满满的回忆啊[允悲],2023-05-31,,,0,来自天津,4907216932964979,,
4907552427219209,2383632614,电子电影游戏摧毁了很多人,2023-05-31,,,0,来自浙江,4907216932964979,,
4907552074372854,2462560361,99年，538，啥大学也上不了[汗],2023-05-31,,,0,来自山东,4907216932964979,,
4907551521769832,1911117934,我还没上幼儿园[裂开]哈哈,2023-05-31,,,0,来自江苏,4907216932964979,,
4907549117647486,1976477713,2011年我能上中国药科大学，1999年我还是能上中国药科大学，行吧，逃不掉[允悲]命中注定[允悲],2023-05-31,,,0,来自天津,4907216932964979,,
4907546722960213,1498701150,早五年  575  也能上一堆985,2023-05-31,,,0,来自湖南,4907216932964979,,
4907545791567788,5140949472,江苏98年高考南师大，谢谢你的报纸，证明了我老公同年苏大确实在南师大后头，哈哈哈哈,2023-05-31,,,0,来自江苏,4907216932964979,,
4907545468869428,1497653530,那一年有三志愿自费档了,2023-05-31,,,0,来自北京,4907216932964979,,
4907545381047545,3612939441,假如记忆可以移植吗[允悲],2023-05-31,,,0,来自辽宁,4907216932964979,,
4907545213537347,7483169263,当年我考了个560，居然没去985，也算是种遗憾吧,2023-05-31,,,0,来自江西,4907216932964979,,
4907544478486121,6453592516,南京大学分数线比清华高,2023-05-31,,,0,来自北京,4907216932964979,,
4907544458564051,7550081573,说明你老了,2023-05-31,,,0,来自浙江,4907216932964979,,
4907544327229365,7812800119,有没有1993年的[哈哈],2023-05-31,,,0,来自北京,4907216932964979,,
4907542499820447,5354253056,我有97的年,2023-05-31,,,0,来自黑龙江,4907216932964979,,
4907542154578094,3290314253,简直是爷青回啊[doge]清华这个事其他人说的不对，我来解释。我是00级，那时候江苏先考，再估分填志愿，再公布分数。所以我们00是参考99的录取分来填志愿的，清华这事我们老师说过。99年有个理科的，估分高估了几十分，就填了个清华，服从分配。结果那年清华核物理（要求毕业服从分配）在江苏没招满。,2023-05-31,,,1,来自北京,4907216932964979,,
4907541097874693,3491847560,我东居然这么出息[苦涩],2023-05-31,,,1,来自海外,4907216932964979,,
4907540151009402,1424030177,我是99年高考[泪],2023-05-31,,,0,来自山东,4907216932964979,,
4907539520820032,5829405134,航专，赢,2023-05-31,,,0,来自江苏,4907216932964979,,
4907538090559923,1405734324,就是我高考那一年[哈哈],2023-05-31,,,0,来自江苏,4907216932964979,,
4907536316371374,3269684545,当年辽工大也是个211的分啊，现在真是没落了,2023-05-31,,,0,来自河北,4907216932964979,,
4907535041302934,6041625011,然后我们第二年也就是2000年，又改为先报志愿，然后再考试了[嘻嘻]也是从2000年，好多年高考不考的生物开始高考了。,2023-05-31,,,0,来自上海,4907216932964979,,
4907534362608051,3986195800,东南大学🐮,2023-05-31,,,0,来自广东,4907216932964979,,
4907531149775738,3288611225,[doge][doge][doge][doge],2023-05-31,,,0,来自黑龙江,4907216932964979,,
4907530235414426,5106724395,这还老，我爸8几年考上大学的,2023-05-31,,,0,来自陕西,4907216932964979,,
4907529580056148,7338509830,我刚出生,2023-05-31,,,0,来自河南,4907216932964979,,
4907529231928194,5786578297,这一年我才5岁[笑cry],2023-05-31,,,0,来自河南,4907216932964979,,
4907529207025919,7785944194,广外辉煌过,2023-05-31,,,0,来自重庆,4907216932964979,,
4907528959822673,3793235251,找找山东的。[挤眼][挤眼][挤眼],2023-05-31,,,0,来自山东,4907216932964979,,
4907528921810264,5136892698,张雪峰这几年赚的盆满钵满,2023-05-31,,,0,来自北京,4907216932964979,,
4907528818005209,3687361801,可惜我烟台大学了 应该是这里面现在发展最差的了吧[悲伤],2023-05-31,,,3,来自山东,4907216932964979,,
4907528658355550,6883556215,好多当年的医学院校已经不在了啊[可怜]山东医科大学这分数线够硬[赞],2023-05-31,,,0,来自黑龙江,4907216932964979,,
4907527974947712,2539499415,这些年来，物价都乱套了[笑cry],2023-05-31,,,0,来自江苏,4907216932964979,,
4907527281836040,6399244379,我来瞅瞅有没有五岁上一年级，小学是五年制的在[允悲],2023-05-31,,,0,来自河北,4907216932964979,,
4907526170875144,1371181675,1999年，小学五升六[并不简单],2023-05-31,,,0,来自江苏,4907216932964979,,
4907526150162177,7767218396,南昌大学是不招生吗[允悲],2023-05-31,,,0,来自江西,4907216932964979,,
4907759994668357,6068172681,医学这一行是有门槛的正是这个门槛导致了围城,2023-06-01,,,0,,4907216932964979,4907656375173479,4907656375173479
4907526086197710,5068096831,想起了10年抱着厚厚的书查看分数线报考的我[单身狗],2023-05-31,,,0,来自广西,4907216932964979,,
4907525126751783,1795107554,西安建大的录取分，吊打一大批985啊[作揖][作揖][作揖],2023-05-31,,,0,来自陕西,4907216932964979,,
4907525084286025,1772112950,我辽工大何德何能，和南开一个投档线[666],2023-05-31,,,0,来自上海,4907216932964979,,
4907524966322813,2118498867,估分填志愿时期，盲开,2023-05-31,,,0,来自北京,4907216932964979,,
4907524291827075,5372491218,当年的江西财经大学[赞]，现在唉,2023-05-31,,,0,来自浙江,4907216932964979,,
4907524057209176,1280940377,当年湘潭大学好高呀,2023-05-31,,,0,来自上海,4907216932964979,,
4907523260549742,5755087953,[思考],2023-05-31,,,0,来自浙江,4907216932964979,,
4907523234071992,5348487428,99级高考，当时我填志愿的时候是不知道自己考了多少分的，分数靠估，志愿靠运气。,2023-05-31,,,0,来自浙江,4907216932964979,,
4907523146517467,5264123936,那会安大和合工大竟然是一个分[吃惊][吃惊][吃惊],2023-05-31,,,0,来自安徽,4907216932964979,,
4907522593395998,7820478750,江财分数这么高，跟厦大一样[哆啦A梦害怕],2023-05-31,,,0,来自江苏,4907216932964979,,
4907522425096373,6667343592,看到了自己的学校，不是这一届，但我当年也是估分报志愿，虽然分考的不高，但是一分没差[笑cry][笑cry],2023-05-31,,,0,来自辽宁,4907216932964979,,
4907522302940871,5849685214,99年才多少人念书[允悲],2023-05-31,,,0,来自黑龙江,4907216932964979,,
4907522207252985,1414641065,我是99年高考的，全国一样的试卷,2023-05-31,,,0,来自江苏,4907216932964979,,
4907521909986677,5516898420,[嘻嘻],2023-05-31,,,0,来自新疆,4907216932964979,,
4907521209273108,2290499891,石家庄铁道学院,2023-05-31,,,0,来自山东,4907216932964979,,
4907521142424399,6611509494,原来那个时候文科可以报的学校就那么少[泪][泪][泪],2023-05-31,,,0,来自陕西,4907216932964979,,
4907520235936094,5382069744,信息不发达的时代 报考都要翻志愿书,2023-05-31,,,0,来自日本,4907216932964979,,
4907519980080368,6741810288,南京与东南：纵观一档线，只有青霞（清华）和曼玉（北大）能与我俩相提并论,2023-05-31,,,0,来自浙江,4907216932964979,,
4907519618584570,1156427653,考试前填志愿就是这么惊喜[哈哈],2023-05-31,,,0,来自北京,4907216932964979,,
4907518762947190,5577676127,北方交通大学[哇]@早川百咏 @皇甫丢丢_,2023-05-31,,,1,来自北京,4907216932964979,,
4907518529114520,2927577333,这都算老报纸……时间真快,2023-05-31,,,0,来自北京,4907216932964979,,
4907518230529502,3223847973,那时候满分是多少啊,2023-05-31,,,0,来自辽宁,4907216932964979,,
4907515332004657,2426038230,清华分数不高啊,2023-05-31,,,0,来自吉林,4907216932964979,,
4907515273808460,1250742013,那时总分640吧,2023-05-31,,,0,来自重庆,4907216932964979,,
4907514867483518,1227056690,我那一年考了531，黑龙江[泪],2023-05-31,,,0,来自山东,4907216932964979,,
4907514607701762,1227056690,我毕业那一年，黑龙江还是估分报志愿，高考很混乱[泪],2023-05-31,,,0,来自山东,4907216932964979,,
4907513859802967,1879486867,99年江苏高考是全国卷啊，假如记忆可以移植[允悲]，清华分数低是首次实行高考后出分前填志愿，清华只收一志愿啊，据说也是仅有一个565所谓的低分,2023-05-31,,,0,来自江苏,4907216932964979,,
4907513185830488,6049845108,我理科考了576，在江苏上了个普通的二本医学院,2023-05-31,,,0,来自江苏,4907216932964979,,
4907512942561336,1459288737,那时候的理科只考语外数理化吧？@张雪峰老师,2023-05-31,,,0,来自湖南,4907216932964979,,
4907512111038831,5578757685,感慨什么呢？,2023-05-31,,,0,来自河南,4907216932964979,,
4907512106845505,2559260592,老师后悔了？,2023-05-31,,,0,来自广东,4907216932964979,,
4907511167058274,7546310572,没人注意到吗？理科分数线竟然比文科高,2023-05-31,,,1,来自辽宁,4907216932964979,,
4907510836496488,6062316213,呜呜呜，老江科大这么厉害[泪]分数都能上好多211了,2023-05-31,,,0,来自黑龙江,4907216932964979,,
4907509024560829,2089261391,那时候总分多少呢,2023-05-31,,,0,来自陕西,4907216932964979,,
4907508470127296,5130761229,那时候江西财大那么高分吗[吃瓜][吃瓜][吃瓜],2023-05-31,,,2,来自上海,4907216932964979,,
4907508277182958,1916827117,居然是我高考那年。。。。,2023-05-31,,,0,来自浙江,4907216932964979,,
4907507997213016,1935060732,我们学校还叫青岛海洋大学,2023-05-31,,,0,来自天津,4907216932964979,,
4907507237259042,6064862693,输麻了,2023-05-31,,,0,来自江苏,4907216932964979,,
4907506637738796,7258396889,山西就没有一所大学上报吗？,2023-05-31,,,0,来自山西,4907216932964979,,
4907505657058200,3743706082,二十年前，540多分就能上哈工大，山大[伤心],2023-05-31,,,0,来自山东,4907216932964979,,
4907505429516240,5849576144,原来是存在文科分数会比理科低的情况啊[二哈],2023-05-31,,,0,来自湖北,4907216932964979,,
4907505404349951,6399164800,99年上的哈工程,2023-05-31,,,0,来自天津,4907216932964979,,
4907505388094805,1988539143,第一次大扩招,2023-05-31,,,0,来自四川,4907216932964979,,
4907504708358045,5856005656,我还没出生,2023-05-31,,,0,来自北京,4907216932964979,,
4907504662480227,1866070453,我我我,2023-05-31,,,0,来自江苏,4907216932964979,,
4907503009138926,7738659560,幸好我当年考了350多，没有学霸们的那些烦恼[笑cry],2023-05-31,,,0,来自重庆,4907216932964979,,
4907499850830921,2434863261,山东医科大学596？,2023-05-31,,,0,来自山东,4907216932964979,,
4907499591568542,5734832798,张老师，有河北1999年的吗？,2023-05-31,,,0,来自河北,4907216932964979,,
4907582718216573,7018231140,原来当年只招理科生,2023-05-31,,,0,,4907216932964979,4907582605237411,4907582605237411
4907499516335336,7611100672,@手捣杨梅冰,2023-05-31,,,0,来自湖南,4907216932964979,,
4907498501047314,6753121084,西安建筑科技大学竟有如此辉煌的历史[doge],2023-05-31,,,0,来自四川,4907216932964979,,
4907497545009087,5936921500,路过，怀念下。,2023-05-31,,,0,来自浙江,4907216932964979,,
4907497259272213,2609271203,99年还有哈尔滨建筑大学哪,2023-05-31,,,0,来自黑龙江,4907216932964979,,
4907497221262050,5873006366,南京航空航天大学[举手][举手][举手],2023-05-31,,,0,来自上海,4907216932964979,,
4907496974060011,2761667195,那时我9岁[doge],2023-05-31,,,0,来自北京,4907216932964979,,
4907495941739041,3215018501,99年，也是我老公高考的那一年,2023-05-31,,,0,来自广西,4907216932964979,,
